## 政生公司法說會逐字稿。**主持人:**。* 介紹一下。* 有張耀元副總經理。* 各位天氣好。* 有洪國志老師。

* 還有陳淑慧副總。* 還有呂天耀永市長。* 我們都知道。* 公司首頁的slogan上面是寫著。* Look colors on token * 公司各系列的產品應用範圍。* 涵蓋在運動相關的器材。

* 還有我們日常生活的用品。* 讓原本生硬的物件。* 變得多彩多姿也更加有趣。* 我們現在就是請洪董事先致辭。* 好 謝謝。* 感謝主持人。

* 同時我在這邊也歡迎。* 各位嘉賓的蒞臨這次。* 政生公司的一個法說會。* 同時祝福各位身體健康。* 好。* 政生公司一直以來。
我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們在。我們在。我們在。我們在。

我們在。我們在。我們。

以下是重排後的段落式逐字稿：。我們自己開發出來的系統，所以這個部分是我們自己會用的。自己專用的系統來做這個部分的一個處理。還有另外像我們才行系統的部分，那都在業界算是很早導入的部分。很早導入，那些這是其中幾個案例的部分。當然會後我們還有時間的話，跟各位投資先進我們應該帶來會分享這相關的一個經驗。

也歡迎各位先進來有空到我們公司來做參觀我們這個部分。我們未來的一個發展的一個取向在資產的管理上面。是我們自己開發出來的系統，所以這個部分是我們自己會用的。自己專用的系統來做這個部分的一個處理。還有另外像我們才行系統的部分，那都在業界算是很早導入的部分。很早導入，那些這是其中幾個案例的部分。

以上是今天我跟各位在業投資先進做的一個正式的一個發展和經營狀況的一個報告。請各位指教，謝謝。
